140780	0	0.704280155	0.370934749	0.292994479	0.373053798	0.305347647	0.527139087	0.517620983	0.269544127	0.831252597	0.960153729	0.553312025	0.691601928	0.772849083	0.44053433	0.444868791	0.633488202	0.388286212	0.351000611	0.517853799	1.199511518	0.51607772	0.545720296	0.707910182	0.929853194	0.397297568	0.900793703	0.620845428	0.649994996	0.656529452	1.173720193	0.645222657	0.848480212	0.547457645	0.839473951	0.89587468	0.502205777	0.580014857	0.490964344	0.718956524	0.541249322	0.855417228	0.838068611	0.629872987	0.320393904	0.817174368	0.682798292	1.295011816	0.539803305	0.680925446	0.781334206	0.615402572	0.544843219	0.550934545	0.519558607	0.633348205	0.722401152	0.570235592	0.935059988	0.623603073	0.747838597	0.737140266	0.499236141	0.697378782	0.607294844	0.440912159	0.554210164	0.627434301	0.535659741	0.644778451	0.395348182	0.519899854	0.481477218	0.454649027	0.623851586	0.60834627	0.777336797	0.529894927	0.466873215	0.758483863	0.597504587	0.503197684	0.582467008	0.566115979	0.849760019	0.633369756	0.548140415	0.681645144	0.692974477	0.606616451	0.4958503	0.584005355	0.656499473	0.641921036	0.646892664	0.573402233	0.569675896	0.603833136	0.560380593	0.52321043	0.678444269	0.522696791	0.413915424	0.551415268	0.578349482	0.575146716	0.58552286	0.578069487	0.602672835	0.60578993	0.688349289	0.628473503	1.848338968	0.545318217	0.917750196	0.908610278	0.50821271	0.566985673	0.709319573	1.539676883	0.88391423	0.650786321	0.647831121	0.743511398	0.995111803	0.858559378	0.629655126	0.609984558	0.617418174	0.680813776	0.7105126	0.61974223	1.057603205	0.827721275	0.849673509	1.297396733	0.973965533	0.712995892	0.826231595
140861	0.704280155	0	0.573234324	0.755167336	0.630658302	0.616978765	0.482517398	0.614513374	0.693971974	0.396009726	0.580096844	0.424886316	1.002233134	0.566599403	0.523067772	0.538692277	1.026701285	0.853554111	0.778673218	0.573245501	0.724191621	0.614218405	0.528875579	0.336373165	0.458481385	0.602458408	0.390957975	1.236568853	0.553669148	0.815603266	0.967769516	0.803559679	0.442697712	0.241623369	0.492850796	0.611616388	0.484218621	0.670588279	0.354872073	0.416163051	0.518782066	0.554294893	1.009498202	0.524562099	0.65381427	0.866151164	0.378122993	1.301914817	0.394750455	0.567909025	0.586339497	0.614145993	0.772702149	0.58274943	0.42011686	0.438829346	0.625973774	0.502738732	1.116936156	0.817072214	0.562178708	0.727303588	0.522334601	0.680440461	0.410371893	0.575958749	0.508881187	0.573168388	0.686476996	0.719700051	0.610669848	0.481457741	0.701217157	0.703047576	0.509176192	0.507945149	0.902484404	0.707125465	0.91260808	0.303302125	0.579497902	0.522361441	0.422457066	0.547075754	0.869946871	0.738533534	0.761379762	0.657768507	0.769763977	0.578520544	0.616755405	0.666336136	0.859130106	0.828108244	0.708700124	0.370278625	0.592205482	0.645207295	0.683195818	0.656341504	0.695656169	0.609104968	0.681005787	0.6786221	0.739150643	0.671238718	0.726055641	0.780185962	0.703609654	0.821308986	0.839262731	0.796450958	1.57641848	0.739061755	0.878454011	0.824091709	0.619940383	0.695845194	0.750879695	1.410257105	0.87024189	0.801374296	0.732805282	0.644071566	1.048007897	0.940077621	0.77739115	0.760736493	0.760279642	0.709483974	0.743522332	0.740603281	1.403082703	0.882418186	0.808568873	1.264096059	1.008414537	0.372408458	1.371063827
140382	0.370934749	0.573234324	0	0.483767379	0.199512946	0.249188553	0.299293205	0.488891528	0.185246216	0.824489992	0.890008563	0.331885786	0.919212267	0.778408804	0.177083042	0.20778333	0.904676405	0.589470622	0.505334857	0.398444326	1.106081958	0.540407831	0.322814094	0.615765177	0.878578153	0.302061576	0.763790613	0.767555972	0.554693582	0.89582273	1.338296637	0.701975942	0.857845794	0.471180041	0.882544246	0.825078615	0.30672778	0.617942092	0.345609317	0.700528126	0.5237285	0.742692573	1.093205005	0.649190763	0.403264929	0.978888102	0.589064569	1.484292685	0.420887997	0.7464711	0.71787514	0.611364296	0.589524471	0.439292764	0.647564482	0.483466933	0.652772055	0.352036274	1.102229211	0.821313748	0.764283829	0.791894615	0.262628283	0.699784604	0.528552028	0.314273629	0.48966633	0.571370769	0.425875303	0.576833346	0.387055731	0.316323884	0.51110168	0.43058073	0.528904783	0.536698804	0.92712229	0.554884989	0.671074055	0.67462326	0.580684083	0.342988293	0.545867758	0.553145975	0.944082893	0.698346481	0.62846273	0.672116193	0.852953784	0.5162562	0.379152382	0.602689632	0.914616766	0.768031311	0.633975766	0.328353668	0.585017957	0.448680899	0.524193977	0.555100863	0.788009206	0.470107165	0.416299203	0.558717946	0.623113759	0.694532545	0.599627839	0.666309009	0.702910016	0.511073035	0.838330778	0.697890389	1.902756719	0.703850506	1.037149811	0.990807071	0.589590032	0.610397853	0.729635535	1.693676818	1.028504216	0.723644204	0.695124018	0.760526948	1.249408664	1.068875072	0.747033397	0.683587239	0.729328861	0.650153092	0.561707296	0.650660966	1.070760875	0.754793224	0.640097002	1.334983936	1.038150255	0.397488689	0.728454568
140380	0.292994479	0.755167336	0.483767379	0	0.373366598	0.413274503	0.498425041	0.336237398	0.355559585	0.864825652	0.876884972	0.665408212	0.579269223	0.827084982	0.520624105	0.524657277	0.550700659	0.407552292	0.296061423	0.517525932	1.069260424	0.612636577	0.595822022	0.733656399	0.893732794	0.444609262	0.793638154	0.658523342	0.73507653	0.564269999	1.276736112	0.678094656	1.100084209	0.627898953	0.935664056	0.890134844	0.597792348	0.472348521	0.584685952	0.781604131	0.770472166	0.570950389	0.778419966	0.862268653	0.396697473	0.762283895	0.734750611	1.190747287	0.599956063	0.788523257	0.849341782	0.592139653	0.424185851	0.552160409	0.480627496	0.673492344	0.567072578	0.629387429	0.880901351	0.626250084	0.874248199	0.747329913	0.55743423	0.637222154	0.679191816	0.503367376	0.674156734	0.664353325	0.394048799	0.34473717	0.432531417	0.53761031	0.492037622	0.439523962	0.709815541	0.64902254	0.746853867	0.379282862	0.347423614	0.717608902	0.658386459	0.545131108	0.686925746	0.691738196	0.812272097	0.67362228	0.552531079	0.64585669	0.767667854	0.550986838	0.458368351	0.589526445	0.740232324	0.671575691	0.679289859	0.532084934	0.606744799	0.591885195	0.579511037	0.541314128	0.711995372	0.535380302	0.581686946	0.30686868	0.608779352	0.631480825	0.629482321	0.635698095	0.628477358	0.50378489	0.717575824	0.475383587	1.598970737	0.613799672	0.916679927	0.805338012	0.633124061	0.630022759	0.732735213	1.537329415	1.007713961	0.78051625	0.761968624	0.789883723	1.054717165	0.936190182	0.739731813	0.745750322	0.774018785	0.74381515	0.698083179	0.731882765	1.153257731	0.750128703	0.783046147	0.972800618	0.963846539	0.557096788	0.664133238
140063	0.373053798	0.630658302	0.199512946	0.373366598	0	0.209456363	0.285302818	0.377849214	0.192848368	0.910104178	0.905381883	0.389639245	0.830369434	0.800710571	0.222623268	0.236930604	0.824570504	0.555453057	0.458720821	0.336533	1.062379076	0.532242961	0.368113178	0.597479187	0.873842222	0.399179029	0.824139994	0.691731441	0.615866673	0.84090467	1.328245155	0.668399004	0.902236127	0.545576513	0.886951221	0.813269451	0.39601709	0.526087096	0.406930669	0.704512261	0.628775921	0.637983131	1.048578628	0.692597488	0.399557446	0.925385262	0.596270964	1.430497602	0.507299009	0.744383653	0.733222031	0.559003685	0.546828676	0.49579322	0.598992194	0.536077209	0.565533679	0.424681642	1.024997707	0.785675868	0.795257901	0.75509564	0.279309636	0.597533349	0.535095943	0.34873957	0.504985578	0.564569487	0.373636941	0.510305362	0.394013727	0.34518634	0.509482624	0.407088859	0.538855839	0.572888824	0.855880155	0.478220807	0.599965613	0.656527353	0.594346176	0.371783015	0.532192768	0.544909308	0.943593573	0.68514389	0.631798762	0.64277642	0.797316206	0.501450027	0.328718764	0.567087987	0.860387114	0.726661129	0.622066955	0.347660564	0.545330293	0.471711462	0.5394684	0.508357252	0.74597945	0.415366597	0.438556811	0.469552807	0.596540218	0.631398107	0.601680856	0.657720735	0.66329259	0.483550906	0.803547329	0.641587539	1.84663055	0.657344031	0.994341938	0.908465972	0.580338074	0.591731712	0.720821019	1.633106097	0.953552382	0.708666422	0.660763826	0.729265318	1.204909585	1.031438434	0.709900527	0.667437207	0.720639399	0.658758392	0.572271258	0.636503644	1.036121292	0.757872911	0.6428193	1.270711296	0.968157638	0.547512386	0.732174092
140060	0.305347647	0.616978765	0.249188553	0.413274503	0.209456363	0	0.440731706	0.508358949	0.26199771	0.892976583	1.002377887	0.416039761	0.890155541	0.861407944	0.253356569	0.27484388	0.874248521	0.590442012	0.503545552	0.347200057	1.0912932	0.513374512	0.387357168	0.662566321	0.925751584	0.318987234	0.840681506	0.697930898	0.594487356	0.822118019	1.351325117	0.683857444	0.906174694	0.519316953	0.917560485	0.826173623	0.434666402	0.642032086	0.346167139	0.724934681	0.575802613	0.682130637	1.051360497	0.682739954	0.34776387	0.958119577	0.65303137	1.453044158	0.52950447	0.713090317	0.764790367	0.62664189	0.665500204	0.522710687	0.512225759	0.53608179	0.630661969	0.437526319	1.033128576	0.796094949	0.767239377	0.852078024	0.313442059	0.654383021	0.515836935	0.416412099	0.500559333	0.588912443	0.487430121	0.594566009	0.474536977	0.415197799	0.555500709	0.476304744	0.535619567	0.646129316	0.944788485	0.503281347	0.6775317	0.685652669	0.583605311	0.418434304	0.549922523	0.598891976	0.959542248	0.653374494	0.641005405	0.739294556	0.759847963	0.508426376	0.376716669	0.558386742	0.847127918	0.761606149	0.657939459	0.435045688	0.554237705	0.54262993	0.591340921	0.519899622	0.725490392	0.430111714	0.391839281	0.603298264	0.616302516	0.607677772	0.612173814	0.653251175	0.637171985	0.524616963	0.762935121	0.700857436	1.840566858	0.635758976	1.019195046	0.919881394	0.551545673	0.581097765	0.755010785	1.65260419	1.011726753	0.698604574	0.669873568	0.796848369	1.15935263	1.035953696	0.705692476	0.653813172	0.706562593	0.746225215	0.643472687	0.629973183	1.056714724	0.856035283	0.748578836	1.212680517	0.897722414	0.486865261	0.762656562
140389	0.527139087	0.482517398	0.299293205	0.498425041	0.285302818	0.440731706	0	0.303066577	0.369950118	0.753908806	0.667992827	0.374056128	0.828716241	0.610032487	0.286569764	0.293857861	0.83952699	0.585706447	0.536715652	0.411435176	0.949007652	0.449218935	0.388430814	0.412767105	0.679165255	0.469731341	0.677400253	0.781165968	0.601221702	0.85259158	1.194882616	0.650923444	0.788548644	0.491908062	0.730587953	0.734224261	0.305528884	0.432682149	0.422627203	0.5824268	0.609837535	0.523503595	1.042686168	0.628338902	0.514329817	0.866401306	0.445980827	1.3803662	0.423680592	0.678655603	0.603642926	0.451654164	0.490769918	0.444484639	0.64301727	0.433124823	0.574105312	0.386342753	0.995201868	0.782717567	0.713132796	0.620081048	0.326280969	0.555374435	0.485121881	0.36165039	0.49073239	0.495291392	0.389728764	0.480624776	0.396417256	0.285508863	0.548007207	0.445661009	0.548762926	0.426364345	0.787775815	0.543323425	0.645878423	0.541717662	0.556514869	0.373466585	0.490236982	0.45228051	0.85959358	0.696058874	0.6404777	0.535444853	0.820549015	0.509213632	0.39169418	0.589164478	0.859030245	0.705106807	0.592619091	0.22996249	0.528979029	0.466347146	0.513926108	0.514712112	0.770982607	0.462280347	0.534132921	0.427974157	0.593958875	0.648359677	0.599365358	0.662811876	0.681913318	0.561064681	0.858760589	0.642676455	1.786109851	0.668791023	0.942516252	0.873515461	0.630915305	0.62139391	0.692359391	1.595149107	0.91106963	0.742915025	0.688949249	0.651568749	1.209833826	0.982788124	0.728175598	0.694220459	0.750475466	0.604711332	0.567328425	0.66334555	1.098190894	0.724731802	0.588239835	1.387858158	1.103017394	0.53812701	0.99559529
140068	0.517620983	0.614513374	0.488891528	0.336237398	0.377849214	0.508358949	0.303066577	0	0.447338209	0.829295637	0.653389134	0.578121998	0.612698079	0.629917024	0.506379565	0.489018259	0.620688275	0.497298806	0.448487769	0.48363144	0.872199255	0.663778058	0.552873906	0.506401552	0.680226342	0.587195143	0.755257851	0.67018657	0.712459196	0.651478391	1.122090597	0.716688734	0.930749737	0.575900906	0.742751238	0.763087883	0.539796233	0.296992528	0.552931705	0.629497191	0.729828568	0.420728244	0.840254936	0.830452118	0.545363012	0.725832484	0.54746344	1.165548751	0.564885109	0.783964698	0.805172383	0.47404683	0.361145009	0.562976324	0.501736975	0.613845746	0.495291932	0.62849256	0.841390199	0.69488184	0.850806205	0.589325937	0.507139117	0.540742359	0.595923725	0.468491603	0.61083079	0.657846461	0.351659956	0.357176676	0.423282733	0.454999189	0.51447705	0.493483505	0.682124018	0.563234228	0.670161714	0.432507857	0.470543135	0.529321816	0.686119188	0.473151788	0.558191484	0.524820616	0.777839197	0.676505752	0.640785144	0.560930185	0.830481216	0.566100768	0.437993428	0.618900995	0.770026936	0.697397005	0.683915572	0.342557402	0.56093652	0.554364193	0.600839892	0.496544491	0.649665919	0.536335727	0.55296727	0.188836924	0.627628098	0.627161396	0.671250244	0.691023212	0.689040834	0.533416401	0.793708738	0.486712624	1.581001224	0.61581487	0.792905584	0.704825658	0.65949463	0.691633046	0.733488083	1.420337378	0.917455397	0.829983141	0.74911475	0.671758923	1.067204819	0.88958968	0.771192346	0.763478601	0.813440361	0.552034323	0.582020995	0.741564118	1.053699371	0.598626335	0.585819568	1.08561755	0.935217791	0.519011346	0.911635671
140593	0.269544127	0.693971974	0.185246216	0.355559585	0.192848368	0.26199771	0.369950118	0.447338209	0	0.904058669	0.947881425	0.441236932	0.802209624	0.809158163	0.302704298	0.314632203	0.758836291	0.466095919	0.382649656	0.448295189	1.184526707	0.519926943	0.442090236	0.673703204	0.952374664	0.428568685	0.886324702	0.715134507	0.6143759	0.826781682	1.284669744	0.650268521	0.783189258	0.59235961	0.849268274	0.876546314	0.418472704	0.574961664	0.511182593	0.764924996	0.620746539	0.904292788	1.006687282	0.670325546	0.384743102	0.912907681	0.678204513	1.432636145	0.541966435	0.764901778	0.818733146	0.621305908	0.553314565	0.544041875	0.723589161	0.614316367	0.760109896	0.519545685	1.027970648	0.759577178	0.815961347	0.752024234	0.437679148	0.707977375	0.69672283	0.383361962	0.591688726	0.613108575	0.510709083	0.694705984	0.40915619	0.474631647	0.474412032	0.434554153	0.628309739	0.587313191	0.838468259	0.618414116	0.569630934	0.809054238	0.595880671	0.482764372	0.622014987	0.592399033	0.933596271	0.713700824	0.591236853	0.675311006	0.777541187	0.607257388	0.497857914	0.626221178	0.769701657	0.681850255	0.624032576	0.51512162	0.595701679	0.544544392	0.533812675	0.582091103	0.785578651	0.51294344	0.478671219	0.610614857	0.581436285	0.656173745	0.587323837	0.620465173	0.676809066	0.593718342	0.823971271	0.738114862	2.011834388	0.647366371	1.043153092	1.010858978	0.554633578	0.597080406	0.73477003	1.656690648	0.911980013	0.662450292	0.682360377	0.752374072	1.161555714	0.962134947	0.677785456	0.64313909	0.653049422	0.637235585	0.672244693	0.638812222	1.110866252	0.853587466	0.796975679	1.526933858	1.118609221	0.790621422	0.968188863
140670	0.831252597	0.396009726	0.824489992	0.864825652	0.910104178	0.892976583	0.753908806	0.829295637	0.904058669	0	0.521070853	0.773670583	0.951250111	0.550814039	0.839795236	0.838626733	0.950587587	0.915426882	0.872434739	0.843901439	0.802846179	0.879731495	0.805233269	0.617219378	0.491775555	0.780581089	0.646805186	1.06622152	0.776586489	0.71484978	0.638936835	0.933824556	0.569540198	0.391741275	0.57068728	0.751915455	0.753394106	0.775082316	0.656854752	0.512697935	0.64025388	0.666022121	0.82148678	0.601284981	0.816968539	0.784778559	0.618782191	1.056747219	0.55746774	0.715995424	0.821543441	0.79014696	0.796530717	0.776018852	0.431359808	0.74433929	0.876054165	0.812390983	1.082660954	0.760003154	0.670841402	0.73826732	0.800676399	0.751333823	0.624918541	0.768877621	0.715021411	0.945646317	0.784547377	0.785303797	0.691358443	0.720260292	0.799585243	0.890183041	0.712725784	0.666561523	0.84745602	0.805432634	0.884514886	0.426211063	0.868530968	0.724409307	0.628240147	0.661023575	0.812520852	0.846427221	0.841875189	0.733556712	0.811193402	0.756272654	0.8079038	0.861930097	0.833187029	0.885161624	0.951722479	0.600095103	0.82611588	0.815194347	0.862792351	0.819460027	0.659849841	0.851837143	0.797800815	0.675386929	0.93522547	0.801285645	0.930359967	0.899663242	0.80813408	0.920598228	0.80685581	0.765167311	1.466185404	0.811376096	0.734956783	0.750671801	0.840598271	0.851808026	0.889641611	1.169739654	1.00643429	0.957659184	0.868860733	0.717816625	0.881656776	0.820876654	0.899476758	0.903883875	0.893582456	0.779542281	0.893627006	0.899227275	1.273417527	0.861090583	0.840229558	1.010032531	1.052462812	0.879656092	1.493029227
